zipcode,celebrity
94612,The Phenomenauts
94612,The Pointer Sisters
94612,The Regime
94612,The Soft Moon
94612,The Team
94612,The WhoRidas
94612,Tommy Angelo
94612,Tony Cadena
94612,Tony Reflex
94612,Too Short
94612,Tribes of Neurot
94612,Verbal Abuse
94612,Vermillion Lies
94612,Wallpaper.
94612,Yukmouth
94612,Zion I
95051,Fred Sablan
95110,Al Cisneros
95110,Amy Cook
95110,Antwon
95110,Chris Hakius
95110,DJ King Assassin
95110,Deb Obarski
95110,Duster
95110,Exhumed
95110,Fresh Caesar
95110,Heavy Heavy Low Low
95110,J Peezy
95110,Jasmine Villegass
95110,Kung Fu Vampire
95110,Larry Norman
95110,Las Hermanas Montoya
95110,Mary T. Ficalora
95110,Nikki Sixx
95110,No Use for a Name
95110,Operator Generator
95110,Pause
95110,Peanut Butter Wolf
95110,People!
95110,Russ Brown
95110,San Jose Youth Symphony
95110,Sanjoy
95110,Shinobu
95110,Skankin' Pickle
95110,Sleep
95110,Smash Mouth
95110,Steve Harwell
95110,Stickup Kid
95110,Teddy and His Patches
95110,The Chocolate Watchband
95110,The Drunk Injuns
95110,Traxamillion
95110,Vicky Nguyen
95110,Warlord
95110,Xiu Xiu
95518,Dieselhed
95518,Jerry Joseph
95518,The Hi-Fives
95518,The Ne'er Do Wells
